"Group ID","Date Scraped","Product name","Price","Rating","Why Choose","Site Score","Market Demand Score","Price Trend","Conclusion"
"99a6229d54","April 20, 2025, 7:24 a.m.","Orange Patchouli Delicious Natural Pure Essential","1325.0","0.0","Rank 232 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,325.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Cocoa Butter Cashmere Natural Hair &amp; Body Mist","1441.0","0.0","Rank 233 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,441.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Vtg 1987 Play It Straight Drugs / Alcohol Prevention Board Game Sealed Brand New","2902.15","0.0","Rank 219 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱2,902.15, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Antique tin toy stove with alcohol lamp for parts or restoration","3404.28","0.0","Rank 222 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱3,404.28, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Liquor Dispenser, Drink Beverage Alcohol Wine Dispenser for Man Cave Decor, Pump","4679.75","0.0","Rank 223 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱4,679.75, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Stirling Engine Model Science Educational Toys Gift Tools with Alcohol Burner b","4763.72","0.0","Rank 224 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱4,763.72, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Educational Stirling Engine Model Science Toy Gift Tools with Alcohol Burner F","4991.81","0.0","Rank 225 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱4,991.81, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Lilac Blossom Natural Hair &amp; Body Mist Spray, Pure","1460.0","0.0","Rank 234 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,460.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Santal Perfume Roll On with Pure Organic Jojoba","1486.0","0.0","Rank 235 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,486.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Brazilian Summer Natural Hair &amp; Body Mist Spray","1496.0","0.0","Rank 236 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,496.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Santal Natural Hair &amp; Body Mist Spray, Pure","1505.0","0.0","Rank 237 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,505.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Honeysuckle Natural Hair &amp; Body Mist Spray, Pure","1505.0","0.0","Rank 237 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,505.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Juicy Georgia Peach Natural Hair &amp; Body Mist","1505.0","0.0","Rank 237 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,505.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","N Scale Micro Trains MTL Special Run 07-46 New England Alcohol Tank Car 2-Pack","6794.38","0.0","Rank 227 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱6,794.38, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","NEW 2013 HTF Great Whiskies Alcohol Liquor Brands Jack Daniels 1000 Piece Puzzle","9644.89","0.0","Rank 231 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱9,644.89, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Palo Santo Natural Hair &amp; Body Mist Spray, Pure","1505.0","0.0","Rank 237 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,505.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Baby Powder Natural Hair &amp; Body Mist Spray, Pure","1505.0","0.0","Rank 237 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,505.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Baby Powder Pure Essential and Fragrance Oil","1505.0","0.0","Rank 237 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,505.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","Herbs Etc. Singer's Saving Grace Professional","1683.0","0.0","Rank 243 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,683.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","French Bloom Le Ros&eacute;, 0.0% Alcohol-Free Sparkling","5105.0","0.0","Rank 244 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱5,105.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Nonbekun - White Shell - Alcohol Drinking Virtual Pet Game Tamagotchi - RARE New","21276.75","0.0","Rank 245 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱21,276.75, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"9d1523bfea","April 20, 2025, 7:21 a.m.","ROSMAR Kagayaku Trio Serum Lotion 250 ML | 3 pcs BUNDLE | 20x Intense Whitening","149.0","4.83","Rank 1 in Group: This product stood out due to its high rating of 4.83, reflecting strong user satisfaction. It also offers good value at ₱149.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","3.08","decreasing","Low Priority"
"9f54946bf4","April 20, 2025, 7:20 a.m.","ROSMAR MILKSHAKE LIP TINT and TINTADOS","39.0","4.86","Rank 1 in Group: This product stood out due to its high rating of 4.86, reflecting strong user satisfaction. It also offers good value at ₱39.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","11.84","decreasing","Low Priority"
"aa0c3af991","April 20, 2025, 7:20 a.m.","NATNAT by ROSMAR Condensada All in one Whitening Cream | BUY 1 TAKE 1 | for pekas melasma freckles","120.0","4.78","Rank 1 in Group: This product stood out due to its high rating of 4.78, reflecting strong user satisfaction. It also offers good value at ₱120.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","3.78","increasing","Low Priority"
"aa2b5c7114","April 20, 2025, 7:21 a.m.","ROSMAR SKIN ESSENTIALS Milkshake Lip Tint | Long-Lasting & Hydrating Lip Color | Lightweight, Build","49.0","4.33","Rank 1 in Group: This product stood out due to its high rating of 4.33, reflecting strong user satisfaction. It also offers good value at ₱49.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","8.39","increasing","Low Priority"
"abbbc45f6b","April 20, 2025, 7:20 a.m.","ROSMAR Natnat Condensada Milky Lotion SPF 60","130.0","4.83","Rank 1 in Group: This product stood out due to its high rating of 4.83, reflecting strong user satisfaction. It also offers good value at ₱130.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","3.53","stable","Low Priority"
"ad93e917e5","April 20, 2025, 7:20 a.m.","‼️ LOWEST ROSMAR 24 KARAT LIP AND CHEEK SERUM & MILKSHAKE TINT 10ML","37.0","4.73","Rank 1 in Group: This product stood out due to its high rating of 4.73, reflecting strong user satisfaction. It also offers good value at ₱37.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","12.14","increasing","Low Priority"
"c4e0ebe5d1","April 20, 2025, 7:20 a.m.","BUY 1 TAKE 1 ROSMAR COLLATINT ROLL w/ Collagen (Lip and Tint) Liptint Long Lasting Waterproof","49.0","4.45","Rank 1 in Group: This product stood out due to its high rating of 4.45, reflecting strong user satisfaction. It also offers good value at ₱49.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","8.63","increasing","Low Priority"
"c75e0cbfe8","April 20, 2025, 7:21 a.m.","Rosmar Kagayaku Glutathione 750mg Whitening & Slimming Capsule","320.0","4.77","Rank 1 in Group: This product stood out due to its high rating of 4.77, reflecting strong user satisfaction. It also offers good value at ₱320.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","1.42","stable","Low Priority"
"c85acc30a5","April 20, 2025, 7:21 a.m.","MAJA Compact Tostado, 0.5 Ounce","9.0","4.6","Rank 1 in Group: This product stood out due to its high rating of 4.60, reflecting strong user satisfaction. It also offers good value at ₱9.00, making it more affordable compared to others in its category. Being listed on Amazon, a platform with a trust score of 1.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","1.00","51.11","increasing","Consider with Caution"
"cb86e34de2","April 20, 2025, 7:20 a.m.","ROSMAR 24 Karat Lip and Cheek Serum Lip tint | BUY 1 TAKE 1 | Glossy Shimmering Lips","88.0","4.83","Rank 1 in Group: This product stood out due to its high rating of 4.83, reflecting strong user satisfaction. It also offers good value at ₱88.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","5.21","stable","Low Priority"
"d7a5a11b13","April 20, 2025, 7:20 a.m.","BUY 1 TAKE 1 ROSMAR COLLATINT (NEW PACKAGING)","95.0","4.73","Rank 1 in Group: This product stood out due to its high rating of 4.73, reflecting strong user satisfaction. It also offers good value at ₱95.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","4.73","stable","Low Priority"
"e1f6f2011f","April 20, 2025, 7:20 a.m.","Buy 1 Take 1 ROSMAR Intense Whitening Body Lotion 250 ML 10x Instant Whitening Affordable","180.0","4.8","Rank 1 in Group: This product stood out due to its high rating of 4.80, reflecting strong user satisfaction. It also offers good value at ₱180.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","2.53","decreasing","Low Priority"
"ebfe14c601","April 20, 2025, 7:20 a.m.","Buy 1 Take 1 Rosmar Tintado Soft Matte LipCream Lip Mousse Moisturizing Long Lasting B1G1","100.0","4.72","Rank 1 in Group: This product stood out due to its high rating of 4.72, reflecting strong user satisfaction. It also offers good value at ₱100.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","4.48","decreasing","Low Priority"
"f3d0d129aa","April 20, 2025, 7:21 a.m.","ROSMAR KAGAYAKU Whipped Lotion with SPF 60 - 250ml 1","17.0","3.7","Rank 1 in Group: This product stood out due to its high rating of 3.70, reflecting strong user satisfaction. It also offers good value at ₱17.00, making it more affordable compared to others in its category. Being listed on Amazon, a platform with a trust score of 1.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","1.00","21.76","stable","Low Priority"
"f461ca57a7","April 20, 2025, 7:20 a.m.","Rosmar Trio Set of Soap | Condensada | Bleaching | Hydra | Gluta | Bubblegum | Kojic | Madre Cacao","20.0","4.71","Rank 1 in Group: This product stood out due to its high rating of 4.71, reflecting strong user satisfaction. It also offers good value at ₱20.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","22.37","stable","Low Priority"
"f49021367d","April 20, 2025, 7:21 a.m.","Rosmar Kojic Pekas Cream & Pekas Spray Melasma Whitening Acne Scars Combo Maintenance","99.0","4.76","Rank 1 in Group: This product stood out due to its high rating of 4.76, reflecting strong user satisfaction. It also offers good value at ₱99.00, making it more affordable compared to others in its category. Being listed on Shopee, a platform with a trust score of 0.95, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.95","4.57","increasing","Low Priority"
"fa28e509a7","April 20, 2025, 7:19 a.m.","ROSMAR New 4in1 UWU NIACINAMIDE SERUM | AHA BHA & PHA | 30ml","129.0","0.0","Rank 1 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱129.00, making it more affordable compared to others in its category. Being listed on BeautyMNL, a platform with a trust score of 0.63, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.63","0.00","stable","Low Priority"
"fc85b99037","April 20, 2025, 7:19 a.m.","Collatint By Rosmar , 5ml X 2 Bottles","1248.24","0.0","Rank 1 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,248.24, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
